quality,angle,distance (mm),object
15,109.203125,188.0,1
15,110.421875,189.25,1
15,111.625,189.75,1
15,66.703125,223.75,1
15,67.90625,220.75,1
15,73.984375,207.0,1
15,74.515625,205.25,1
15,76.296875,203.75,1
15,77.640625,202.5,1
15,78.859375,201.5,1
14,81.296875,198.75,1
15,82.515625,195.0,1
15,83.734375,192.5,1
15,84.84375,191.75,1
15,86.171875,191.75,1
15,87.0625,191.5,1
15,94.65625,185.0,1
15,95.875,187.5,1
15,97.078125,187.75,1
15,98.296875,188.0,1
15,99.515625,188.25,1
15,100.734375,188.0,1
15,101.953125,187.25,1
15,103.171875,186.25,1
15,104.390625,184.75,1
15,108.03125,185.75,1
15,109.25,188.0,1
15,110.46875,189.0,1
15,111.6875,189.5,1
14,65.859375,227.25,1
15,67.078125,222.5,1
14,68.296875,219.5,1
14,74.359375,206.75,1
15,75.59375,205.25,1
15,76.8125,204.75,1
15,77.109375,203.25,1
15,79.234375,200.5,1
15,82.890625,196.5,1
15,84.109375,193.25,1
15,85.34375,192.75,1
15,86.546875,191.75,1
15,87.4375,190.5,1
15,90.1875,188.75,1
15,93.515625,187.5,1
15,95.0625,187.5,1
15,96.265625,187.75,1
15,97.484375,188.0,1
15,98.703125,187.75,1
15,99.921875,187.5,1
15,101.140625,187.25,1
15,102.359375,186.75,1
15,103.5625,185.75,1
15,104.796875,184.0,1
15,108.4375,185.5,1
15,109.65625,188.0,1
15,66.0,220.25,1
14,67.4375,219.0,1
15,74.578125,206.25,1
15,75.796875,205.25,1
15,77.015625,205.75,1
15,78.234375,203.75,1
15,79.03125,199.0,1
13,80.671875,197.75,1
15,83.09375,196.5,1
15,84.3125,194.0,1
15,85.53125,192.75,1
15,86.75,191.0,1
15,87.96875,189.75,1
15,89.1875,189.0,1
15,90.421875,187.75,1
15,94.078125,187.5,1
15,95.296875,187.5,1
15,97.734375,187.5,1
15,98.9375,188.5,1
15,100.15625,188.0,1
15,101.375,187.0,1
15,102.59375,186.75,1
15,103.8125,185.75,1
15,105.03125,184.0,1
15,109.90625,188.75,1
15,111.109375,188.75,1
14,65.84375,227.25,1
15,67.078125,222.5,1
15,67.359375,219.5,1
15,74.34375,206.75,1
15,74.8125,205.25,1
15,76.09375,204.5,1
15,77.203125,203.0,1
15,79.203125,200.5,1
15,82.859375,196.5,1
15,84.078125,193.25,1
15,85.28125,192.75,1
15,86.5,191.75,1
15,87.71875,190.75,1
15,88.9375,189.0,1
15,90.140625,187.75,1
15,93.78125,187.5,1
15,95.0,187.5,1
15,96.21875,187.75,1
15,97.4375,188.0,1
15,98.640625,187.75,1
15,99.859375,187.5,1
15,101.078125,187.0,1
15,102.296875,186.5,1
15,103.5,185.75,1
15,104.734375,184.0,1
15,108.375,185.5,1
15,109.578125,188.0,1
15,110.796875,188.5,1
15,112.0,189.75,1
15,66.4375,220.5,1
15,73.859375,207.5,1
15,75.078125,205.25,1
15,76.046875,204.25,1
15,77.515625,202.75,1
15,78.734375,201.5,1
15,79.953125,199.5,1
14,81.15625,197.25,1
15,82.375,194.75,1
15,83.59375,192.75,1
15,84.8125,191.75,1
15,86.03125,191.5,1
15,87.25,191.75,1
15,89.6875,189.5,1
15,90.890625,185.0,1
15,94.515625,185.0,1
15,95.734375,187.5,1
15,96.953125,187.5,1
15,98.171875,187.75,1
15,99.390625,188.25,1
15,100.609375,188.0,1
15,101.8125,187.25,1
15,103.03125,186.5,1
15,104.25,185.25,1
15,107.890625,186.0,1
15,109.109375,187.75,1
15,110.328125,188.75,1
15,111.546875,189.75,1
15,67.53125,219.5,1
14,68.734375,218.0,1
12,74.828125,206.0,1
15,76.046875,205.0,1
15,77.265625,205.25,1
15,78.71875,203.25,1
15,79.703125,199.0,1
15,83.359375,195.25,1
15,84.578125,192.75,1
15,85.796875,192.0,1
15,87.015625,191.25,1
15,88.234375,189.75,1
15,94.25,188.5,1
15,95.46875,187.5,1
15,97.90625,187.5,1
15,99.109375,188.5,1
15,100.328125,188.25,1
15,101.546875,187.5,1
15,102.765625,186.75,1
15,103.96875,185.5,1
15,108.828125,186.75,1
15,110.0625,188.75,1
15,111.265625,189.25,1
15,65.359375,224.75,1
15,67.34375,220.25,1
14,68.546875,218.75,1
15,74.625,206.0,1
15,75.421875,205.25,1
15,77.0625,205.75,1
15,78.28125,203.75,1
15,79.5,199.0,1
13,80.71875,197.75,1
15,83.140625,196.5,1
15,84.375,193.75,1
15,85.59375,192.5,1
15,86.8125,190.75,1
15,88.03125,189.75,1
15,89.25,189.25,1
15,90.4375,187.75,1
15,94.078125,187.25,1
15,95.296875,187.5,1
15,96.515625,187.75,1
15,97.734375,188.0,1
15,98.953125,188.5,1
15,100.171875,188.0,1
15,101.390625,187.0,1
15,102.609375,186.5,1
15,103.8125,185.5,1
15,105.03125,184.0,1
15,109.90625,188.75,1
15,111.109375,188.75,1
15,67.265625,220.25,1
13,68.46875,219.0,1
14,74.546875,206.0,1
15,75.765625,205.25,1
15,76.984375,205.5,1
15,78.203125,203.75,1
15,78.671875,199.75,1
14,83.0625,196.5,1
15,84.28125,193.75,1
15,85.5,192.5,1
15,86.71875,190.75,1
15,87.9375,189.5,1
15,89.15625,189.0,1
15,90.34375,187.75,1
15,94.0,187.25,1
15,95.21875,187.5,1
15,97.640625,187.5,1
15,98.859375,188.0,1
15,100.078125,187.5,1
15,101.28125,187.0,1
15,102.5,186.75,1
15,103.71875,185.5,1
15,104.9375,183.75,1
15,109.78125,188.5,1
14,65.84375,227.25,1
15,67.078125,222.5,1
13,67.109375,219.5,1
15,74.609375,206.75,1
15,75.5625,205.25,1
15,76.78125,204.5,1
15,78.0,203.0,1
15,79.21875,200.5,1
15,82.875,196.5,1
15,84.09375,193.25,1
15,84.8125,192.75,1
15,86.53125,191.75,1
15,87.75,190.75,1
15,90.171875,188.75,1
15,91.390625,185.5,1
15,95.03125,185.5,1
15,96.25,187.75,1
15,97.46875,188.0,1
15,98.6875,187.75,1
15,99.90625,187.25,1
15,101.125,187.0,1
15,102.328125,186.75,1
15,103.546875,185.75,1
15,104.78125,184.0,1
15,108.421875,185.5,1
15,109.625,188.0,1
15,65.96875,223.5,1
15,67.96875,220.5,1
13,67.9375,218.5,1
15,74.03125,207.0,1
13,75.25,205.25,1
15,76.46875,203.5,1
15,77.6875,202.0,1
14,78.90625,201.0,1
15,79.703125,199.5,1
15,82.546875,195.75,1
15,83.765625,193.0,1
15,84.984375,192.25,1
15,86.203125,191.75,1
15,87.421875,191.25,1
15,88.640625,189.75,1
15,94.71875,185.0,1
15,95.9375,187.5,1
15,97.15625,187.75,1
15,98.375,188.0,1
15,99.59375,188.25,1
15,100.8125,187.75,1
15,102.03125,187.0,1
15,103.234375,186.0,1
15,104.46875,184.5,1
15,108.109375,185.75,1
15,109.328125,188.0,1
15,110.546875,189.0,1
15,111.75,189.75,1
15,66.609375,223.75,1
15,67.8125,220.5,1
13,69.03125,218.75,1
15,75.109375,205.25,1
15,76.328125,204.0,1
15,77.546875,202.75,1
15,78.75,201.5,1
13,79.96875,199.5,1
15,81.1875,197.25,1
15,82.421875,194.75,1
15,83.625,193.0,1
15,84.84375,192.0,1
15,85.734375,191.5,1
15,87.28125,191.25,1
15,94.578125,185.0,1
15,95.796875,187.5,1
15,97.015625,187.5,1
15,98.234375,188.0,1
15,99.453125,188.25,1
15,100.671875,188.0,1
15,101.890625,187.25,1
15,103.109375,186.25,1
15,104.328125,185.25,1
15,107.96875,186.25,1
15,109.1875,188.0,1
15,110.40625,189.0,1
15,111.625,189.5,1
15,66.21875,223.75,1
15,67.84375,220.5,1
15,73.9375,207.0,1
15,75.15625,205.25,1
15,76.375,204.0,1
15,77.59375,202.75,1
15,78.8125,201.5,1
13,80.03125,199.5,1
15,81.25,197.5,1
15,82.484375,194.75,1
15,83.6875,192.75,1
15,84.921875,192.0,1
15,86.140625,191.75,1
15,87.359375,191.75,1
15,94.625,184.75,1
15,95.84375,187.25,1
15,97.0625,187.5,1
15,98.28125,188.0,1
15,99.5,188.25,1
15,100.71875,187.75,1
15,101.9375,187.25,1
15,103.15625,186.25,1
15,104.375,185.0,1
15,108.015625,186.0,1
15,109.234375,187.75,1
15,110.453125,189.0,1
15,111.671875,189.5,1
15,65.796875,227.25,1
15,67.265625,222.75,1
15,68.234375,220.0,1
15,74.3125,206.75,1
15,74.75,205.75,1
15,76.765625,205.0,1
15,77.984375,203.0,1
15,78.796875,201.0,1
15,84.09375,193.25,1
15,85.3125,192.75,1
15,86.53125,191.75,1
15,87.75,190.75,1
15,88.96875,189.0,1
15,90.125,187.5,1
15,91.34375,185.25,1
15,94.984375,185.5,1
15,96.203125,187.75,1
15,97.421875,188.0,1
15,98.640625,187.75,1
15,99.859375,187.25,1
15,101.0625,187.0,1
15,102.296875,186.5,1
15,103.515625,185.75,1
15,104.734375,184.0,1
15,108.375,185.5,1
15,109.59375,188.0,1
15,110.546875,188.5,1
15,112.015625,190.25,1
15,64.84375,224.5,1
15,67.4375,219.5,1
15,74.734375,206.0,1
15,75.125,205.25,1
15,77.171875,205.25,1
15,78.0625,203.25,1
15,79.609375,198.75,1
15,83.265625,195.75,1
