quality,angle,distance (mm),object
15,106.40625,154.0,1
15,107.625,154.25,1
15,62.5,187.0,1
15,63.71875,185.25,1
15,64.9375,186.0,1
15,66.1875,185.25,1
15,67.40625,182.25,1
15,68.625,179.5,1
15,69.859375,175.75,1
15,71.078125,173.25,1
15,72.296875,173.0,1
15,74.015625,171.25,1
15,75.234375,169.25,1
15,76.453125,168.25,1
14,77.671875,166.75,1
15,78.890625,165.0,1
15,80.125,161.75,1
15,81.34375,159.0,1
15,82.5625,159.0,1
15,83.796875,158.75,1
15,85.015625,157.25,1
15,85.984375,156.0,1
15,87.453125,155.25,1
15,88.671875,154.5,1
15,89.890625,154.0,1
15,91.046875,153.5,1
15,98.359375,154.0,1
15,103.21875,155.0,1
15,104.4375,155.0,1
15,105.65625,154.0,1
15,108.203125,154.25,1
15,62.96875,185.5,1
15,65.40625,184.25,1
15,66.625,184.0,1
14,67.84375,181.5,1
15,69.0625,178.25,1
15,70.28125,175.0,1
15,71.5,173.0,1
15,73.21875,172.0,1
15,74.4375,170.25,1
15,75.40625,168.25,1
15,76.890625,166.25,1
15,78.09375,165.5,1
15,79.3125,164.5,1
15,82.96875,161.5,1
15,84.1875,159.25,1
15,85.421875,157.5,1
15,86.640625,155.75,1
15,87.859375,155.0,1
15,89.078125,154.25,1
15,90.265625,154.0,1
15,91.484375,153.5,1
15,104.859375,155.5,1
15,107.296875,154.5,1
15,110.953125,156.25,1
15,65.9375,185.5,1
15,67.15625,183.25,1
15,68.375,180.5,1
15,69.59375,177.25,1
15,70.8125,174.75,1
15,72.03125,173.25,1
15,73.75,171.25,1
15,74.96875,170.0,1
15,76.1875,168.5,1
15,77.40625,166.5,1
15,78.625,165.5,1
15,81.203125,159.0,1
15,82.296875,158.5,1
15,83.515625,158.25,1
15,84.734375,157.25,1
15,85.953125,156.5,1
15,87.5,155.5,1
15,88.140625,154.75,1
15,89.609375,154.25,1
15,91.125,154.0,1
15,99.3125,155.0,1
15,104.171875,154.25,1
15,105.390625,154.25,1
15,106.609375,154.0,1
15,107.828125,154.0,1
14,111.46875,156.75,1
15,65.171875,187.0,1
15,66.359375,184.5,1
15,67.578125,181.75,1
15,68.796875,179.0,1
15,71.234375,172.5,1
15,72.953125,172.5,1
15,74.1875,170.75,1
15,75.40625,169.0,1
15,76.609375,167.75,1
14,77.828125,166.5,1
14,79.046875,164.75,1
15,81.234375,159.25,1
15,82.703125,159.75,1
15,83.9375,159.0,1
15,85.15625,157.25,1
15,86.375,156.0,1
15,87.578125,155.25,1
15,88.8125,154.5,1
15,90.015625,154.0,1
15,91.25,153.75,1
15,98.5625,155.0,1
15,103.421875,154.75,1
15,104.640625,155.0,1
15,105.859375,154.0,1
15,110.734375,155.5,1
15,62.953125,185.5,1
15,65.375,184.25,1
15,66.625,184.0,1
13,67.84375,181.5,1
15,69.0625,178.25,1
15,70.28125,175.0,1
15,71.5,173.0,1
15,73.21875,172.0,1
15,74.4375,170.25,1
15,75.65625,168.25,1
15,76.875,166.0,1
14,78.078125,165.25,1
15,79.3125,164.25,1
15,82.953125,161.25,1
15,84.171875,159.25,1
15,85.40625,157.5,1
15,86.625,155.75,1
15,87.84375,155.0,1
15,89.0625,154.25,1
15,90.296875,154.0,1
15,91.515625,153.5,1
15,104.921875,155.5,1
15,65.671875,185.75,1
15,66.9375,183.25,1
15,69.375,179.5,1
15,70.609375,175.25,1
15,71.8125,173.25,1
15,73.53125,171.5,1
15,74.765625,170.0,1
15,75.984375,168.5,1
15,77.203125,166.0,1
14,78.421875,165.0,1
15,79.65625,163.0,1
15,80.859375,159.25,1
15,82.09375,158.25,1
15,83.3125,158.25,1
15,84.53125,157.5,1
15,85.75,156.75,1
15,86.96875,155.75,1
15,88.1875,155.0,1
15,89.40625,154.5,1
15,90.609375,153.75,1
15,99.140625,155.5,1
15,104.015625,154.25,1
15,105.234375,154.25,1
15,106.453125,154.0,1
15,107.671875,154.0,1
15,62.453125,187.5,1
15,66.140625,184.5,1
14,67.359375,182.25,1
15,68.59375,179.75,1
15,71.03125,173.25,1
15,72.25,173.0,1
15,73.984375,171.25,1
15,75.203125,169.25,1
15,76.421875,168.75,1
13,78.859375,166.25,1
15,80.09375,161.75,1
15,81.3125,159.0,1
15,82.53125,159.0,1
15,83.75,158.5,1
15,84.96875,157.0,1
15,86.203125,156.0,1
15,87.40625,155.25,1
15,88.640625,154.5,1
15,89.859375,154.0,1
15,91.03125,153.75,1
15,103.203125,154.25,1
15,104.421875,155.0,1
15,105.640625,154.0,1
15,108.078125,154.0,1
15,65.5625,185.75,1
15,66.78125,183.5,1
14,68.0,180.75,1
15,69.21875,178.25,1
15,70.453125,175.5,1
15,71.671875,173.5,1
15,73.390625,172.0,1
15,74.609375,170.0,1
15,75.84375,168.0,1
15,77.046875,165.5,1
14,78.265625,164.75,1
13,79.484375,164.0,1
15,83.15625,160.75,1
15,84.375,158.5,1
15,85.609375,157.25,1
15,86.828125,156.0,1
15,88.046875,155.25,1
15,89.28125,154.5,1
15,90.453125,154.0,1
15,91.671875,153.25,1
15,105.0625,156.25,1
15,106.515625,154.25,1
15,107.5,154.25,1
15,62.46875,187.5,1
15,66.109375,184.5,1
13,67.328125,182.25,1
15,68.546875,179.75,1
15,69.765625,176.75,1
15,70.984375,174.0,1
15,72.703125,172.75,1
15,73.921875,170.75,1
15,75.140625,169.25,1
15,76.359375,168.5,1
15,77.578125,167.0,1
15,78.796875,165.25,1
15,81.25,159.0,1
15,82.46875,159.0,1
15,83.6875,158.25,1
15,84.90625,157.0,1
15,86.125,156.0,1
15,87.34375,155.25,1
15,89.1875,154.5,1
15,89.78125,154.25,1
15,90.953125,154.0,1
15,103.109375,154.5,1
15,105.53125,154.75,1
15,107.96875,154.25,1
15,62.40625,187.5,1
15,66.015625,184.5,1
14,67.234375,182.75,1
15,68.453125,180.25,1
15,69.671875,176.75,1
15,70.875,174.0,1
15,72.09375,173.0,1
15,73.8125,171.25,1
15,75.03125,169.75,1
15,76.25,168.5,1
15,77.453125,167.0,1
15,78.671875,165.75,1
15,79.890625,162.5,1
15,81.109375,159.0,1
15,82.328125,158.5,1
15,83.546875,158.25,1
15,84.765625,157.25,1
15,85.96875,156.5,1
15,87.1875,155.25,1
15,88.40625,154.5,1
15,89.625,154.25,1
15,90.828125,154.0,1
15,98.125,154.75,1
15,99.328125,155.0,1
15,104.1875,154.25,1
15,105.65625,154.25,1
15,106.609375,153.75,1
15,107.828125,154.0,1
15,111.46875,156.75,1
15,65.9375,185.5,1
15,67.15625,183.25,1
15,68.375,180.25,1
15,69.59375,177.25,1
15,70.8125,174.75,1
15,72.015625,173.25,1
15,73.734375,171.25,1
15,74.953125,169.75,1
15,76.171875,168.25,1
15,77.390625,166.75,1
15,78.609375,165.75,1
15,79.828125,162.5,1
15,81.046875,159.0,1
15,82.265625,158.5,1
15,83.484375,158.25,1
15,84.703125,157.25,1
15,85.90625,156.5,1
15,87.125,155.5,1
15,88.34375,154.75,1
15,89.578125,154.25,1
15,91.296875,154.0,1
15,104.1875,154.25,1
15,105.40625,154.25,1
15,106.625,154.0,1
15,107.84375,154.25,1
14,111.484375,156.75,1
15,62.4375,187.5,1
15,66.09375,184.5,1
15,68.53125,181.25,1
15,69.75,176.75,1
15,70.96875,174.0,1
15,72.6875,172.75,1
15,73.90625,170.75,1
15,75.125,169.5,1
15,76.34375,168.75,1
12,77.5625,167.0,1
14,78.78125,165.25,1
15,81.21875,159.0,1
15,82.4375,158.75,1
15,83.65625,158.0,1
15,84.875,156.75,1
15,86.09375,156.25,1
15,87.3125,155.75,1
15,88.53125,154.75,1
15,89.75,154.25,1
15,91.0,153.75,1
15,103.171875,154.25,1
15,105.609375,154.5,1
15,108.546875,154.0,1
15,62.9375,185.5,1
15,65.359375,184.25,1
15,66.625,184.0,1
15,69.046875,180.5,1
15,70.28125,175.75,1
15,71.5,173.25,1
15,73.21875,172.0,1
15,74.4375,170.25,1
15,75.65625,168.25,1
15,76.875,166.0,1
15,78.09375,165.25,1
15,79.328125,164.25,1
15,82.984375,161.25,1
15,84.203125,159.25,1
15,85.421875,157.5,1
15,86.640625,156.0,1
15,87.859375,155.25,1
15,89.078125,154.25,1
15,90.046875,154.0,1
15,91.515625,153.5,1
15,105.53125,155.5,1
15,107.34375,154.5,1
15,111.0,156.25,1
15,62.296875,188.75,1
15,65.984375,185.25,1
15,67.203125,183.0,1
15,68.421875,180.75,1
15,69.640625,177.25,1
15,70.875,174.0,1
15,72.078125,173.0,1
15,73.5625,171.25,1
15,75.03125,169.5,1
15,76.25,168.75,1
15,77.46875,166.75,1
15,78.6875,165.25,1
15,81.5625,159.0,1
15,82.359375,158.75,1
15,83.328125,158.0,1
15,84.8125,157.0,1
15,86.03125,156.25,1
15,87.25,155.5,1
15,88.46875,154.75,1
15,89.6875,154.25,1
15,90.859375,154.0,1
15,98.1875,154.5,1
15,99.390625,154.75,1
15,105.484375,154.0,1
15,106.703125,154.0,1
15,62.9375,185.5,1
15,65.359375,184.25,1
15,66.59375,184.0,1
15,69.046875,180.5,1
15,70.265625,175.5,1
15,71.484375,173.25,1
15,73.203125,172.0,1
15,74.4375,170.25,1
15,75.640625,168.25,1
15,76.875,166.5,1
13,78.09375,165.75,1
14,79.3125,164.25,1
15,82.984375,161.25,1
15,84.203125,159.25,1
15,85.421875,157.5,1
15,86.640625,156.0,1
15,87.875,155.25,1
15,89.09375,154.25,1
15,90.25,154.0,1
15,91.46875,153.5,1
15,104.859375,155.5,1
15,107.859375,154.5,1
15,65.859375,185.25,1
15,67.078125,183.5,1
15,68.296875,180.75,1
15,69.53125,177.25,1
15,70.75,174.75,1
15,71.953125,173.25,1
15,73.671875,171.5,1
15,74.90625,170.0,1
15,76.109375,168.25,1
15,77.328125,166.25,1
15,81.0,159.0,1
15,81.96875,158.25,1
15,83.4375,158.0,1
15,84.65625,157.0,1
15,85.875,156.5,1
15,87.34375,155.5,1
15,88.3125,154.75,1
15,89.53125,154.25,1
15,90.71875,153.75,1
15,91.9375,153.0,1
15,105.328125,154.25,1
15,106.28125,154.25,1
15,107.75,154.5,1
15,62.875,186.25,1
15,65.3125,184.5,1
15,66.515625,184.0,1
14,67.734375,181.75,1
15,68.953125,179.0,1
15,70.1875,175.5,1
15,71.40625,173.0,1
15,73.109375,172.5,1
15,74.34375,171.0,1
15,75.5625,168.25,1
15,76.78125,167.0,1
14,78.0,166.25,1
15,79.21875,164.75,1
15,82.875,161.5,1
15,84.109375,159.0,1
15,85.328125,157.5,1
15,86.546875,156.0,1
15,87.765625,155.0,1
15,88.984375,154.25,1
15,90.203125,154.0,1
15,91.421875,153.5,1
15,96.296875,151.0,1
15,98.734375,155.25,1
15,104.8125,154.5,1
15,107.25,154.5,1
15,111.328125,156.25,1
15,62.4375,187.5,1
15,66.09375,184.5,1
13,67.3125,182.25,1
15,68.53125,179.75,1
15,69.75,176.75,1
15,70.984375,174.0,1
15,72.703125,172.75,1
15,73.921875,170.75,1
15,75.140625,169.25,1
15,76.359375,168.5,1
15,77.578125,166.75,1
14,78.796875,165.25,1
15,81.25,159.0,1
15,82.46875,158.75,1
15,83.8125,158.0,1
15,84.90625,156.75,1
15,86.546875,156.0,1
15,87.359375,155.5,1
15,88.578125,154.75,1
15,90.421875,154.25,1
15,91.03125,153.75,1
15,98.359375,154.0,1
15,103.25,155.0,1
15,105.6875,154.5,1
15,106.90625,153.75,1
15,108.125,154.5,1
15,109.90625,155.25,1
15,110.5625,156.5,1
15,65.875,185.5,1
15,67.109375,183.25,1
15,68.328125,180.5,1
15,69.5625,177.25,1
15,70.78125,174.75,1
15,72.0,173.25,1
15,73.71875,171.25,1
15,74.953125,170.0,1
15,76.171875,168.5,1
15,77.390625,166.75,1
15,78.609375,165.75,1
15,81.0625,158.75,1
15,82.28125,158.25,1
15,83.515625,158.0,1
15,84.734375,157.0,1
15,85.703125,156.25,1
15,87.171875,155.5,1
15,88.40625,154.75,1
15,89.625,154.25,1
15,90.828125,154.0,1
15,99.375,154.75,1
15,104.25,154.25,1
15,105.46875,154.25,1
15,106.6875,154.0,1
15,65.765625,185.5,1
15,66.984375,183.25,1
15,68.203125,180.5,1
15,69.421875,177.5,1
15,70.640625,175.0,1
15,71.875,173.25,1
15,73.59375,171.5,1
15,74.8125,170.0,1
15,76.03125,168.25,1
15,77.25,165.75,1
15,79.703125,162.5,1
15,80.921875,159.0,1
15,82.15625,158.25,1
15,83.375,158.25,1
15,84.59375,157.25,1
15,85.8125,156.5,1
15,87.03125,155.5,1
15,88.25,154.75,1
15,89.484375,154.25,1
15,90.671875,153.75,1
15,91.90625,153.0,1
15,105.3125,154.25,1
15,106.53125,154.25,1
15,107.75,154.25,1
15,62.703125,186.25,1
15,65.140625,185.25,1
15,66.390625,184.5,1
14,67.59375,181.75,1
15,68.8125,179.0,1
15,71.265625,172.5,1
15,72.484375,172.5,1
15,74.21875,171.0,1
15,75.4375,169.0,1
15,76.640625,167.75,1
13,77.609375,166.5,1
13,79.09375,164.75,1
15,81.53125,159.25,1
15,82.75,159.75,1
15,83.96875,159.25,1
15,85.1875,157.5,1
15,86.421875,156.0,1
15,87.640625,155.25,1
15,88.859375,154.5,1
15,90.078125,154.0,1
15,91.25,153.75,1
15,98.5625,154.5,1
15,103.4375,154.75,1
15,104.640625,155.0,1
15,105.859375,154.0,1
