quality,angle,distance (mm),object
15,72.125,197.0,0
15,73.34375,195.25,0
15,74.5625,193.75,0
15,75.796875,192.0,0
15,77.015625,190.5,0
15,78.234375,189.5,0
15,79.453125,188.25,0
15,80.6875,187.25,0
15,81.90625,186.5,0
15,83.125,185.5,0
15,84.34375,184.75,0
15,85.5625,184.0,0
15,86.796875,183.5,0
15,88.015625,183.25,0
15,89.234375,182.75,0
15,90.46875,182.25,0
15,91.6875,182.0,0
15,92.921875,181.75,0
15,94.140625,181.25,0
15,95.359375,181.25,0
15,96.578125,182.0,0
15,97.796875,182.5,0
15,99.03125,182.75,0
15,100.25,183.25,0
15,101.46875,183.75,0
15,102.703125,184.25,0
15,103.90625,184.75,0
15,105.140625,185.5,0
15,106.359375,186.5,0
15,107.578125,187.5,0
15,108.796875,188.75,0
15,110.03125,190.0,0
15,111.25,191.25,0
15,112.46875,192.5,0
15,113.6875,193.75,0
15,71.484375,198.0,0
15,72.6875,196.25,0
15,73.921875,194.5,0
15,75.140625,192.5,0
15,76.375,191.25,0
15,77.59375,190.0,0
15,78.8125,188.75,0
15,80.046875,187.75,0
15,81.015625,186.75,0
15,82.484375,185.75,0
15,83.71875,185.25,0
15,84.9375,184.75,0
15,86.15625,184.0,0
15,87.375,183.25,0
15,88.609375,182.75,0
15,89.828125,182.5,0
15,91.046875,182.25,0
15,92.265625,182.0,0
15,93.5,181.75,0
15,94.71875,181.75,0
15,95.9375,181.75,0
15,97.171875,182.0,0
15,98.390625,182.75,0
15,99.609375,183.0,0
15,100.84375,183.25,0
15,102.0625,184.0,0
15,103.28125,184.5,0
15,104.5,185.0,0
15,105.71875,186.0,0
15,106.9375,187.0,0
15,108.171875,188.25,0
15,109.390625,189.25,0
15,110.609375,190.5,0
15,111.84375,191.75,0
15,112.5,193.0,0
15,114.125,194.5,0
15,115.46875,196.25,0
15,70.765625,199.25,0
15,72.0,197.25,0
15,73.21875,195.5,0
15,74.453125,193.75,0
15,75.671875,192.0,0
15,76.90625,190.5,0
15,77.875,189.5,0
15,79.34375,188.25,0
15,80.578125,187.25,0
15,81.796875,186.5,0
15,83.03125,185.75,0
15,84.25,185.0,0
15,85.46875,184.25,0
15,86.703125,183.5,0
15,87.921875,183.0,0
15,89.15625,182.75,0
15,90.34375,182.5,0
15,91.578125,182.0,0
15,92.796875,181.75,0
15,94.03125,181.25,0
15,95.25,181.25,0
15,96.46875,182.0,0
15,97.6875,182.5,0
15,98.90625,182.75,0
15,100.140625,183.0,0
15,101.359375,183.5,0
15,102.578125,184.25,0
15,103.8125,184.75,0
15,105.03125,185.25,0
15,106.25,186.25,0
15,107.46875,187.5,0
15,108.6875,188.75,0
15,109.421875,190.0,0
15,111.140625,191.0,0
15,112.375,192.25,0
15,113.59375,193.5,0
15,71.53125,197.75,0
15,72.765625,196.25,0
15,73.984375,194.5,0
15,75.21875,192.5,0
15,76.453125,191.0,0
15,77.671875,189.75,0
15,78.890625,188.75,0
15,80.125,187.75,0
15,81.34375,186.75,0
15,82.578125,186.0,0
15,83.796875,185.25,0
15,85.015625,184.75,0
15,86.234375,184.0,0
15,87.46875,183.25,0
15,88.6875,183.0,0
15,89.859375,182.5,0
15,91.078125,182.25,0
15,92.296875,182.0,0
15,93.515625,181.75,0
15,94.75,181.5,0
15,95.96875,181.75,0
15,97.1875,182.0,0
15,98.40625,182.75,0
15,99.625,183.0,0
15,100.84375,183.25,0
15,102.078125,184.0,0
15,103.28125,184.5,0
15,104.515625,185.0,0
15,105.734375,186.0,0
15,106.953125,187.0,0
15,108.1875,188.25,0
15,109.390625,189.25,0
15,110.625,190.5,0
15,111.84375,191.75,0
15,113.0625,193.0,0
15,114.265625,194.5,0
15,115.484375,196.5,0
15,71.046875,198.5,0
15,71.703125,197.0,0
15,73.234375,195.25,0
15,74.71875,193.25,0
15,75.953125,191.75,0
15,77.171875,190.5,0
15,78.390625,189.5,0
15,79.625,188.25,0
15,80.84375,187.0,0
15,82.078125,186.25,0
15,83.296875,185.25,0
15,84.53125,184.75,0
15,85.75,184.25,0
