quality,angle,distance (mm),object
15,88.046875,166.0,1
15,89.296875,167.5,1
15,90.5,167.75,1
15,91.765625,168.5,1
15,93.015625,169.0,1
15,96.25,171.5,1
13,97.515625,174.75,1
15,100.015625,176.5,1
15,101.28125,178.0,1
13,105.046875,180.75,1
15,108.796875,184.25,1
15,110.0625,186.5,1
15,111.3125,187.75,1
15,66.28125,179.25,1
15,67.546875,176.25,1
15,71.296875,175.5,1
15,72.5625,174.75,1
15,73.8125,173.5,1
15,75.0625,172.75,1
15,83.109375,167.0,1
15,84.375,165.75,1
15,88.140625,166.25,1
15,89.390625,168.0,1
15,90.625,168.25,1
15,91.875,168.5,1
15,93.140625,169.0,1
15,96.390625,171.75,1
13,97.640625,174.75,1
14,98.90625,176.0,1
15,100.15625,177.0,1
15,101.40625,178.0,1
15,110.203125,186.75,1
15,66.625,179.25,1
15,67.890625,176.0,1
15,71.65625,175.0,1
15,72.921875,174.5,1
15,74.171875,173.5,1
15,75.921875,172.0,1
15,77.1875,170.25,1
15,78.4375,169.0,1
15,79.703125,169.0,1
15,83.46875,168.5,1
15,84.734375,166.5,1
15,86.0,165.5,1
15,87.25,166.5,1
15,88.5,167.75,1
15,89.75,168.25,1
15,90.984375,168.25,1
15,92.25,168.75,1
15,93.5,169.25,1
14,100.515625,176.75,1
13,104.28125,179.0,1
15,66.4375,179.5,1
15,67.6875,176.25,1
15,71.453125,175.25,1
15,72.703125,174.5,1
15,73.953125,173.5,1
15,75.203125,173.0,1
15,79.5,170.5,1
15,83.25,167.5,1
15,84.5,166.75,1
15,88.265625,167.5,1
15,89.53125,168.0,1
15,90.78125,168.0,1
15,92.03125,168.5,1
15,93.28125,169.0,1
14,101.5625,178.0,1
15,110.34375,187.0,1
15,111.59375,188.5,1
15,112.859375,190.25,1
15,66.21875,179.25,1
15,67.484375,176.25,1
15,71.25,175.5,1
15,72.5,174.75,1
15,73.765625,173.5,1
15,75.03125,172.75,1
15,79.296875,170.75,1
15,83.078125,167.5,1
15,84.34375,165.5,1
15,88.109375,166.25,1
15,89.359375,167.75,1
15,90.578125,167.75,1
15,91.84375,168.5,1
15,93.09375,169.0,1
15,94.34375,169.75,1
15,95.09375,171.5,1
15,96.34375,173.25,1
15,100.109375,175.75,1
15,101.375,178.0,1
15,110.15625,186.75,1
15,111.40625,188.0,1
15,112.671875,190.0,1
15,66.046875,180.5,1
15,67.296875,177.25,1
15,71.0625,175.5,1
15,72.3125,174.75,1
15,73.578125,173.75,1
15,74.828125,173.0,1
15,79.109375,171.0,1
15,80.375,169.25,1
15,81.625,169.75,1
15,82.890625,168.5,1
15,83.890625,166.5,1
15,87.90625,166.75,1
15,89.171875,167.5,1
15,90.359375,168.0,1
15,91.609375,168.5,1
15,92.859375,168.75,1
13,98.625,175.25,1
15,99.875,176.5,1
15,101.140625,177.75,1
13,104.890625,180.25,1
15,108.65625,184.0,1
15,109.90625,186.5,1
15,65.84375,181.75,1
15,67.109375,178.75,1
15,70.875,175.75,1
15,72.140625,174.75,1
15,73.390625,174.25,1
15,74.640625,173.5,1
15,78.921875,170.75,1
15,80.1875,169.0,1
15,81.453125,168.5,1
15,82.6875,167.75,1
15,83.96875,166.75,1
15,85.21875,166.25,1
15,86.46875,167.0,1
15,87.71875,167.25,1
15,88.984375,167.5,1
15,90.234375,168.0,1
15,91.4375,168.75,1
15,92.6875,168.75,1
15,93.9375,169.25,1
13,97.203125,172.0,1
15,100.953125,176.0,1
14,104.71875,179.75,1
15,65.984375,180.5,1
15,67.25,177.25,1
15,71.015625,175.5,1
15,72.265625,174.75,1
15,73.515625,173.75,1
