quality,angle,distance (mm),object
15,76.453125,191.25,0
15,77.671875,190.0,0
15,78.90625,189.25,0
15,80.125,188.5,0
15,81.359375,187.75,0
15,82.578125,187.25,0
15,83.8125,186.75,0
15,85.28125,186.25,0
15,86.265625,185.75,0
15,87.484375,185.5,0
15,88.703125,185.0,0
15,89.875,185.0,0
15,91.09375,185.25,0
15,92.3125,185.25,0
15,93.53125,185.25,0
15,94.75,185.5,0
15,95.984375,186.0,0
15,97.203125,186.25,0
15,98.421875,187.0,0
15,99.640625,187.75,0
15,100.875,188.25,0
15,102.078125,189.0,0
15,103.3125,189.75,0
15,104.53125,190.75,0
15,105.75,191.75,0
15,106.96875,192.75,0
15,108.203125,194.25,0
15,109.421875,195.5,0
15,110.640625,196.75,0
15,111.859375,198.25,0
15,113.09375,199.5,0
15,114.296875,201.0,0
15,115.515625,203.0,0
15,116.734375,204.75,0
15,117.953125,206.75,0
15,119.171875,209.0,0
15,120.0625,211.25,0
15,121.625,213.75,0
15,122.859375,216.25,0
15,124.078125,218.75,0
15,124.609375,221.75,0
15,59.140625,218.0,0
15,60.46875,215.0,0
15,62.453125,212.25,0
15,63.671875,209.75,0
15,64.90625,207.25,0
15,66.109375,204.75,0
15,67.34375,202.75,0
15,68.5625,200.75,0
15,69.796875,198.75,0
15,71.015625,197.25,0
15,72.234375,195.75,0
15,73.125,194.25,0
15,74.6875,192.75,0
15,75.921875,191.75,0
15,77.140625,190.75,0
15,78.359375,189.75,0
15,79.46875,189.0,0
15,80.8125,188.0,0
15,82.03125,187.25,0
15,83.265625,186.75,0
15,84.484375,186.5,0
15,85.703125,186.0,0
15,86.9375,185.5,0
15,88.15625,185.25,0
15,89.390625,185.0,0
15,90.5625,185.0,0
15,91.78125,185.0,0
15,93.0,185.0,0
15,94.234375,185.25,0
15,95.453125,185.75,0
15,96.671875,186.25,0
15,97.90625,186.75,0
15,99.109375,187.5,0
15,100.34375,188.0,0
15,101.5625,188.5,0
15,102.78125,189.5,0
15,104.015625,190.5,0
15,105.21875,191.5,0
15,106.453125,192.5,0
15,107.671875,193.5,0
15,108.890625,194.75,0
15,110.109375,196.25,0
15,110.921875,197.75,0
15,112.5625,199.0,0
15,113.828125,200.5,0
15,115.046875,202.0,0
15,116.265625,204.0,0
15,117.5,206.25,0
15,118.71875,208.25,0
15,119.953125,210.25,0
15,119.953125,212.5,0
15,60.765625,215.75,0
15,62.0,213.25,0
15,63.21875,210.75,0
15,64.453125,208.0,0
15,65.671875,205.75,0
15,66.890625,203.5,0
15,68.125,201.5,0
15,69.34375,199.5,0
15,70.578125,197.75,0
15,71.796875,196.25,0
15,73.015625,194.75,0
15,74.25,193.5,0
15,75.46875,192.25,0
15,76.6875,191.0,0
15,77.921875,190.0,0
15,79.140625,189.0,0
15,80.359375,188.25,0
15,81.59375,187.75,0
15,82.8125,187.0,0
15,84.046875,186.5,0
15,85.265625,186.0,0
15,86.5,185.75,0
15,87.71875,185.75,0
15,88.9375,185.25,0
15,90.125,185.25,0
15,91.359375,185.25,0
15,92.578125,185.25,0
15,93.796875,185.25,0
15,95.015625,185.5,0
15,96.25,186.0,0
15,97.46875,186.5,0
15,98.4375,187.0,0
15,99.90625,187.75,0
15,101.125,188.5,0
15,102.359375,189.25,0
15,103.578125,190.0,0
15,104.796875,191.0,0
15,106.015625,191.75,0
15,107.234375,193.0,0
15,108.46875,194.5,0
15,109.6875,195.5,0
15,111.15625,196.75,0
15,112.140625,198.25,0
15,113.359375,200.25,0
15,113.765625,202.0,0
15,115.828125,203.75,0
15,117.046875,205.25,0
15,118.265625,207.5,0
15,119.5,209.75,0
15,120.71875,212.0,0
15,60.328125,217.25,0
15,61.546875,214.25,0
15,62.765625,211.5,0
15,64.25,209.0,0
15,64.8125,206.5,0
15,66.4375,204.25,0
15,67.671875,202.5,0
15,68.890625,200.5,0
15,70.109375,198.5,0
15,71.328125,196.75,0
15,72.5625,195.5,0
15,73.65625,194.0,0
15,75.0,192.5,0
15,75.984375,191.5,0
15,77.453125,190.75,0
15,78.671875,189.5,0
15,79.65625,188.5,0
15,81.125,187.75,0
15,82.34375,187.25,0
15,83.578125,186.5,0
15,84.796875,186.0,0
15,86.015625,185.75,0
15,87.234375,185.5,0
15,88.46875,185.5,0
15,89.6875,185.5,0
15,90.921875,185.25,0
15,92.140625,185.25,0
15,93.375,185.25,0
15,94.59375,185.5,0
15,95.5625,186.0,0
15,97.046875,186.25,0
15,98.265625,186.75,0
15,99.5,187.5,0
15,100.71875,188.25,0
15,101.9375,189.0,0
15,103.15625,189.75,0
15,104.390625,190.75,0
15,105.1875,191.75,0
15,106.265625,192.75,0
15,108.0625,194.0,0
15,109.28125,195.25,0
15,110.5,196.5,0
15,111.71875,198.0,0
15,112.953125,199.5,0
15,114.15625,201.0,0
15,115.375,203.0,0
15,115.8125,204.75,0
15,117.6875,206.5,0
15,117.96875,208.75,0
15,120.265625,211.0,0
15,121.484375,213.25,0
15,122.59375,216.0,0
15,123.625,218.75,0
15,123.734375,221.75,0
15,59.75,217.25,0
15,60.03125,215.25,0
15,62.171875,212.5,0
15,63.140625,210.25,0
15,64.625,207.75,0
15,65.875,205.5,0
15,66.484375,203.0,0
15,68.328125,201.25,0
15,69.546875,199.5,0
15,71.03125,197.75,0
15,72.0,196.25,0
15,72.71875,194.75,0
15,74.453125,193.25,0
15,75.671875,191.75,0
15,76.890625,190.75,0
15,78.125,190.0,0
15,79.34375,189.0,0
15,80.5625,188.0,0
15,81.796875,187.5,0
15,83.015625,186.75,0
15,84.25,186.25,0
15,85.46875,185.75,0
15,86.6875,185.5,0
15,87.921875,185.25,0
15,89.140625,185.25,0
15,90.359375,185.25,0
15,91.59375,185.25,0
15,92.8125,185.25,0
15,94.03125,185.25,0
15,95.265625,185.75,0
15,96.484375,186.0,0
15,97.71875,186.5,0
15,98.9375,187.25,0
15,100.15625,188.0,0
15,101.390625,188.5,0
15,102.609375,189.25,0
15,103.828125,190.25,0
15,105.046875,191.25,0
15,106.28125,192.25,0
15,107.5,193.5,0
15,108.234375,194.75,0
15,109.953125,196.0,0
15,110.421875,197.5,0
15,112.390625,199.0,0
15,113.625,200.5,0
15,115.03125,202.0,0
15,116.015625,203.75,0
15,117.21875,205.5,0
15,118.453125,207.5,0
15,118.609375,209.75,0
15,120.890625,212.25,0
15,120.875,214.75,0
15,123.34375,217.25,0
15,59.28125,217.0,0
15,61.578125,214.25,0
15,62.796875,211.5,0
15,64.015625,208.75,0
15,65.25,206.5,0
15,66.53125,204.0,0
15,67.75,202.25,0
15,68.984375,200.5,0
15,70.203125,198.5,0
15,71.421875,196.75,0
15,72.65625,195.25,0
15,73.3125,193.75,0
15,75.09375,192.5,0
15,76.328125,191.5,0
15,77.546875,190.25,0
15,78.78125,189.25,0
15,80.0,188.5,0
15,81.21875,187.75,0
15,82.453125,187.25,0
15,83.6875,186.5,0
15,84.90625,186.0,0
15,86.125,185.75,0
15,87.359375,185.5,0
15,88.578125,185.25,0
15,89.765625,185.0,0
15,90.984375,185.25,0
15,92.203125,185.25,0
15,93.421875,185.25,0
15,94.65625,185.5,0
15,95.875,186.0,0
15,97.09375,186.25,0
15,98.3125,186.75,0
15,99.546875,187.5,0
15,100.765625,188.25,0
15,101.984375,189.0,0
15,103.203125,189.75,0
15,104.421875,190.75,0
15,105.65625,191.75,0
15,106.875,192.75,0
15,107.53125,194.0,0
15,109.3125,195.25,0
15,110.546875,196.5,0
15,111.765625,198.0,0
15,112.984375,199.5,0
15,114.171875,201.0,0
15,115.375,203.0,0
15,116.609375,204.75,0
15,117.8125,206.5,0
15,118.53125,208.75,0
15,120.265625,211.0,0
15,120.234375,213.25,0
15,122.71875,216.0,0
15,123.9375,218.75,0
15,125.15625,221.5,0
15,59.6875,217.25,0
15,60.890625,215.5,0
15,62.109375,212.75,0
15,63.34375,210.25,0
15,64.5625,207.75,0
15,65.8125,205.5,0
15,66.203125,203.25,0
15,68.265625,201.25,0
15,69.484375,199.5,0
15,70.03125,197.75,0
15,71.9375,196.25,0
15,73.15625,194.75,0
15,74.390625,193.25,0
15,75.609375,191.75,0
15,76.84375,190.75,0
15,78.0625,190.0,0
15,79.28125,189.0,0
15,80.515625,188.25,0
15,81.734375,187.5,0
15,82.96875,186.75,0
15,84.1875,186.25,0
15,85.40625,186.0,0
15,86.640625,185.5,0
15,87.859375,185.25,0
15,89.09375,185.25,0
15,90.25,185.25,0
15,91.46875,185.25,0
15,92.6875,185.25,0
15,93.90625,185.25,0
15,95.015625,185.5,0
15,96.359375,186.0,0
15,97.578125,186.5,0
15,98.796875,187.0,0
15,100.015625,187.75,0
15,101.234375,188.5,0
15,102.46875,189.25,0
15,103.6875,190.25,0
15,104.90625,191.25,0
15,106.125,192.25,0
15,107.34375,193.25,0
15,108.5625,194.5,0
15,109.78125,195.75,0
15,111.015625,197.25,0
15,112.234375,198.5,0
15,113.453125,200.25,0
15,114.640625,202.0,0
15,115.859375,203.75,0
15,117.078125,205.5,0
15,117.203125,207.5,0
15,119.515625,209.75,0
15,119.453125,212.0,0
15,121.984375,214.5,0
15,123.1875,217.0,0
15,60.34375,217.25,0
15,61.5625,214.25,0
15,62.796875,211.5,0
15,64.015625,208.75,0
15,65.25,206.5,0
15,66.46875,204.25,0
15,67.6875,202.5,0
15,68.90625,200.5,0
15,70.140625,198.5,0
15,71.359375,196.75,0
15,72.59375,195.5,0
15,73.8125,194.0,0
15,75.03125,192.5,0
15,76.265625,191.5,0
15,77.484375,190.5,0
15,78.71875,189.5,0
15,79.9375,188.5,0
15,81.15625,187.75,0
15,82.390625,187.25,0
15,83.625,186.5,0
15,84.84375,186.0,0
15,86.0625,185.75,0
15,87.28125,185.5,0
15,88.515625,185.5,0
15,89.734375,185.5,0
15,90.921875,185.25,0
15,92.140625,185.25,0
15,93.375,185.25,0
15,94.59375,185.5,0
15,95.8125,186.0,0
15,97.03125,186.25,0
15,98.25,186.75,0
15,99.484375,187.5,0
15,100.703125,188.25,0
15,101.921875,189.0,0
15,103.140625,189.75,0
15,104.375,190.75,0
15,105.59375,191.75,0
15,106.8125,192.75,0
15,108.03125,194.0,0
15,109.25,195.25,0
15,110.484375,196.5,0
15,111.703125,198.0,0
15,112.921875,199.5,0
15,114.140625,201.0,0
15,115.359375,203.0,0
15,116.34375,204.75,0
15,117.8125,206.5,0
15,118.03125,208.75,0
15,120.25,211.0,0
15,121.46875,213.25,0
15,122.59375,216.0,0
15,123.4375,218.75,0
15,123.625,221.5,0
15,58.84375,217.75,0
15,61.3125,214.5,0
15,62.53125,212.0,0
15,63.765625,209.75,0
15,64.984375,207.0,0
15,66.171875,204.5,0
15,67.390625,202.5,0
15,67.828125,200.75,0
15,69.859375,198.75,0
15,71.078125,197.0,0
15,72.296875,195.75,0
15,73.53125,194.25,0
15,74.75,192.75,0
15,75.96875,191.75,0
15,77.203125,190.5,0
15,78.421875,189.5,0
15,79.640625,188.75,0
15,80.875,188.0,0
15,82.109375,187.25,0
15,83.328125,186.75,0
15,84.546875,186.25,0
15,85.765625,185.75,0
15,87.0,185.5,0
15,88.234375,185.25,0
15,89.453125,185.0,0
15,90.640625,185.0,0
15,91.859375,185.0,0
15,93.078125,185.0,0
15,94.3125,185.25,0
15,95.53125,185.75,0
15,96.765625,186.25,0
15,97.96875,186.75,0
15,99.203125,187.5,0
15,100.421875,188.0,0
15,101.640625,188.75,0
15,102.875,189.5,0
15,104.09375,190.5,0
15,105.3125,191.5,0
15,106.53125,192.5,0
15,107.765625,193.75,0
15,108.65625,195.0,0
15,109.703125,196.25,0
15,111.4375,197.75,0
15,112.65625,199.25,0
15,113.890625,201.0,0
15,115.109375,202.5,0
15,115.328125,204.0,0
15,117.5625,206.25,0
15,118.78125,208.5,0
15,120.0,210.75,0
15,121.234375,212.75,0
15,121.59375,215.25,0
15,123.6875,218.0,0
15,123.671875,221.0,0
15,59.78125,217.25,0
15,60.03125,215.25,0
15,62.21875,212.25,0
15,63.4375,210.0,0
15,63.828125,207.75,0
15,65.859375,205.5,0
15,66.84375,203.0,0
15,68.3125,201.25,0
15,69.546875,199.5,0
15,70.765625,197.75,0
15,71.734375,196.25,0
15,73.21875,194.75,0
15,74.4375,193.25,0
15,75.671875,191.75,0
15,76.890625,190.75,0
15,78.109375,190.0,0
15,79.34375,189.0,0
15,80.5625,188.0,0
15,81.78125,187.5,0
15,83.015625,186.75,0
15,84.234375,186.25,0
15,85.46875,185.75,0
15,86.6875,185.5,0
15,87.90625,185.25,0
15,89.140625,185.25,0
15,90.34375,185.25,0
15,91.578125,185.25,0
15,92.796875,185.25,0
15,94.03125,185.25,0
15,95.25,185.75,0
15,96.46875,186.0,0
15,97.6875,186.5,0
15,98.921875,187.0,0
15,100.140625,187.75,0
15,101.359375,188.5,0
15,102.59375,189.25,0
15,103.8125,190.25,0
15,105.03125,191.25,0
15,106.25,192.25,0
15,107.46875,193.5,0
15,108.578125,194.75,0
15,109.921875,196.0,0
15,111.140625,197.25,0
15,112.375,198.75,0
15,113.59375,200.5,0
15,114.796875,202.0,0
15,116.28125,204.0,0
15,117.25,205.75,0
15,117.71875,207.5,0
15,118.65625,209.75,0
15,120.921875,212.25,0
15,121.28125,214.75,0
15,123.375,217.25,0
15,60.625,216.25,0
15,61.15625,213.5,0
15,63.0625,211.0,0
15,64.296875,208.75,0
15,65.515625,206.0,0
15,66.75,203.5,0
15,67.65625,201.5,0
15,69.203125,199.75,0
15,70.4375,198.0,0
15,71.65625,196.5,0
15,72.875,195.25,0
15,74.109375,193.75,0
15,74.84375,192.5,0
15,76.5625,191.25,0
15,77.78125,190.0,0
15,79.015625,189.0,0
15,80.234375,188.25,0
15,81.46875,187.75,0
15,82.6875,187.25,0
15,83.90625,186.75,0
15,85.140625,186.0,0
15,86.359375,185.75,0
15,87.59375,185.75,0
15,88.8125,185.25,0
15,90.28125,185.0,0
15,91.265625,185.25,0
15,92.5,185.25,0
15,93.71875,185.25,0
15,94.9375,185.5,0
15,96.171875,186.0,0
15,97.390625,186.5,0
15,98.609375,187.0,0
15,99.84375,187.75,0
15,101.0625,188.25,0
15,102.296875,189.25,0
15,103.515625,190.0,0
15,104.734375,191.0,0
15,105.96875,191.75,0
15,107.1875,193.0,0
15,108.421875,194.25,0
15,109.640625,195.5,0
15,110.859375,196.75,0
15,112.09375,198.25,0
15,113.3125,199.75,0
15,114.515625,201.5,0
15,115.734375,203.5,0
15,116.953125,205.25,0
15,118.1875,207.25,0
15,119.40625,209.25,0
15,59.125,217.5,0
15,61.421875,214.5,0
15,62.640625,211.75,0
15,63.234375,209.0,0
15,65.09375,206.5,0
15,65.484375,204.25,0
15,67.578125,202.5,0
15,68.8125,200.75,0
15,70.03125,198.75,0
15,71.25,196.75,0
15,72.484375,195.5,0
15,73.71875,194.0,0
15,74.9375,192.75,0
15,76.171875,191.75,0
15,77.390625,190.75,0
15,78.609375,189.5,0
15,79.84375,188.5,0
15,81.0625,188.0,0
15,82.296875,187.25,0
15,83.515625,186.5,0
15,84.734375,186.0,0
15,85.96875,185.75,0
15,87.1875,185.25,0
15,88.421875,185.25,0
15,89.640625,185.5,0
15,90.84375,185.25,0
15,92.078125,185.0,0
15,93.3125,185.25,0
15,94.53125,185.5,0
15,95.75,186.0,0
15,96.984375,186.25,0
15,98.203125,186.75,0
15,99.421875,187.5,0
15,100.65625,188.25,0
15,101.875,189.0,0
15,102.96875,189.75,0
15,104.328125,190.5,0
15,105.546875,191.5,0
15,106.765625,192.75,0
15,107.984375,194.0,0
15,109.21875,195.25,0
15,110.453125,196.5,0
15,111.25,198.0,0
15,112.890625,199.5,0
15,114.0625,201.0,0
15,115.28125,202.75,0
15,116.5,204.5,0
15,117.71875,206.5,0
15,118.9375,208.5,0
15,120.171875,210.75,0
15,60.78125,215.75,0
15,62.0,213.0,0
15,63.234375,210.5,0
15,64.453125,208.0,0
15,65.171875,205.75,0
15,67.1875,203.5,0
15,68.171875,201.25,0
15,69.390625,199.5,0
15,70.625,197.75,0
15,71.84375,196.25,0
15,73.0625,194.75,0
15,74.296875,193.25,0
15,75.515625,192.0,0
15,76.75,191.0,0
15,77.96875,190.0,0
15,79.203125,189.0,0
15,80.421875,188.25,0
15,81.65625,187.5,0
15,82.875,187.0,0
15,84.109375,186.5,0
15,85.328125,186.0,0
15,86.546875,185.5,0
15,87.78125,185.25,0
15,89.0,185.25,0
15,90.171875,185.25,0
15,91.40625,185.25,0
15,92.625,185.25,0
15,93.859375,185.25,0
15,95.078125,185.5,0
15,96.296875,186.0,0
15,97.53125,186.5,0
15,98.75,187.0,0
15,99.71875,187.5,0
15,101.1875,188.5,0
15,102.40625,189.25,0
15,103.625,190.25,0
15,104.859375,191.0,0
15,106.078125,191.75,0
15,107.296875,193.0,0
15,108.53125,194.5,0
15,109.75,195.75,0
15,110.96875,197.0,0
15,112.453125,198.25,0
15,113.421875,200.25,0
15,113.765625,202.0,0
15,115.828125,203.75,0
15,117.046875,205.25,0
15,118.515625,207.5,0
15,119.484375,209.75,0
15,120.71875,212.0,0
15,60.328125,217.25,0
15,61.5625,214.25,0
15,62.78125,211.5,0
15,64.0,209.0,0
15,64.390625,206.5,0
15,66.46875,204.25,0
15,67.6875,202.5,0
15,68.921875,200.5,0
15,70.15625,198.5,0
15,71.375,196.75,0
15,72.59375,195.5,0
15,73.828125,194.0,0
15,75.046875,192.5,0
15,76.28125,191.5,0
15,77.5,190.5,0
15,78.71875,189.5,0
15,79.953125,188.5,0
15,81.171875,187.75,0
15,82.40625,187.25,0
15,83.640625,186.5,0
15,84.859375,186.0,0
15,86.078125,185.75,0
15,87.3125,185.5,0
15,88.53125,185.5,0
15,89.765625,185.5,0
15,90.9375,185.25,0
15,92.15625,185.25,0
15,93.375,185.25,0
15,94.59375,185.5,0
15,95.828125,186.0,0
15,97.046875,186.25,0
15,98.265625,186.75,0
15,99.5,187.5,0
15,100.71875,188.25,0
15,102.1875,189.0,0
15,102.828125,189.75,0
15,104.390625,190.75,0
15,105.609375,191.75,0
15,106.828125,192.75,0
15,108.0625,194.0,0
15,109.28125,195.25,0
15,110.5,196.5,0
15,111.71875,198.0,0
15,112.953125,199.5,0
15,114.140625,201.0,0
15,114.734375,203.0,0
15,116.578125,204.75,0
15,117.796875,206.5,0
15,117.953125,208.5,0
15,120.25,210.75,0
15,121.46875,213.25,0
15,121.875,216.0,0
15,58.984375,218.0,0
15,61.234375,215.0,0
15,62.453125,212.25,0
15,63.6875,209.75,0
15,64.15625,207.0,0
15,66.140625,204.75,0
15,67.359375,202.75,0
15,68.59375,200.75,0
15,69.8125,198.75,0
15,71.046875,197.0,0
15,72.265625,195.75,0
15,73.5,194.25,0
15,74.71875,192.75,0
15,75.953125,191.75,0
15,77.171875,190.5,0
15,78.40625,189.75,0
15,79.625,189.0,0
15,80.859375,188.0,0
15,82.078125,187.25,0
15,83.296875,186.75,0
15,84.53125,186.25,0
15,85.75,185.75,0
15,86.984375,185.5,0
15,88.453125,185.25,0
15,89.6875,185.0,0
15,90.609375,185.0,0
15,91.828125,185.0,0
15,93.046875,185.0,0
15,94.265625,185.25,0
15,95.5,185.75,0
15,96.71875,186.25,0
15,97.9375,186.75,0
15,99.15625,187.5,0
15,100.390625,188.0,0
15,101.609375,188.5,0
15,102.828125,189.5,0
15,104.046875,190.5,0
15,105.28125,191.5,0
15,106.5,192.5,0
15,107.71875,193.5,0
15,108.953125,194.75,0
15,110.15625,196.25,0
15,110.765625,197.75,0
15,112.625,199.25,0
15,113.859375,201.0,0
15,115.078125,202.5,0
15,116.3125,204.0,0
15,117.53125,206.25,0
15,117.65625,208.5,0
15,119.984375,210.5,0
15,121.203125,212.5,0
15,122.453125,215.25,0
15,59.90625,217.75,0
15,61.109375,215.0,0
15,62.34375,212.25,0
15,63.578125,209.75,0
15,64.796875,207.25,0
15,66.0,204.75,0
15,67.234375,202.75,0
15,68.453125,201.25,0
15,69.6875,199.25,0
15,70.34375,197.5,0
15,72.125,195.75,0
15,73.359375,194.5,0
15,74.578125,193.25,0
15,75.8125,191.75,0
15,77.03125,190.75,0
15,78.25,189.75,0
15,79.484375,189.0,0
15,80.703125,188.0,0
15,81.9375,187.5,0
15,83.15625,187.0,0
15,84.375,186.5,0
15,85.609375,185.75,0
15,86.828125,185.5,0
15,88.0625,185.25,0
15,89.28125,185.25,0
15,90.484375,185.0,0
15,91.703125,185.0,0
15,92.921875,185.25,0
15,94.40625,185.25,0
15,95.375,185.75,0
15,96.59375,186.25,0
15,97.828125,186.5,0
15,99.046875,187.25,0
15,100.265625,188.0,0
15,101.484375,188.5,0
15,102.71875,189.5,0
15,103.9375,190.25,0
15,104.828125,191.25,0
15,106.390625,192.25,0
15,107.609375,193.5,0
15,108.828125,194.75,0
15,110.046875,196.0,0
15,111.28125,197.5,0
15,112.0,199.0,0
15,113.75,200.5,0
15,114.96875,202.0,0
15,116.1875,204.0,0
15,117.421875,206.0,0
15,118.640625,208.0,0
15,119.875,210.25,0
15,119.953125,212.5,0
15,59.78125,217.25,0
15,59.734375,215.25,0
15,62.21875,212.25,0
15,63.4375,210.0,0
15,64.671875,207.75,0
15,65.875,205.5,0
15,66.203125,203.0,0
15,68.328125,201.25,0
15,69.5625,199.5,0
15,70.78125,197.75,0
15,72.015625,196.25,0
15,72.734375,194.75,0
15,74.046875,193.25,0
15,75.6875,191.75,0
15,76.90625,190.75,0
15,78.140625,190.0,0
15,79.359375,189.0,0
15,80.578125,188.0,0
15,81.8125,187.5,0
15,83.03125,186.75,0
15,84.25,186.25,0
15,85.484375,185.75,0
15,86.703125,185.5,0
15,87.9375,185.25,0
15,89.15625,185.25,0
15,90.375,185.25,0
15,91.59375,185.25,0
15,92.8125,185.25,0
15,94.046875,185.25,0
15,95.265625,185.75,0
15,96.484375,186.0,0
15,97.71875,186.5,0
15,98.9375,187.25,0
15,100.15625,188.0,0
15,101.390625,188.5,0
15,102.609375,189.25,0
15,103.828125,190.25,0
15,105.0625,191.25,0
15,106.28125,192.25,0
15,107.5,193.5,0
15,108.734375,194.75,0
15,110.203125,196.0,0
15,111.1875,197.5,0
15,112.40625,199.0,0
15,113.625,200.5,0
15,114.828125,202.0,0
