quality,angle,distance,object
15,112.1875,319.25,1
15,112.1875,319.25,1
15,112.203125,317.5,1
15,112.203125,317.75,1
15,112.203125,318.0,1
15,112.203125,318.0,1
15,112.203125,318.0,1
15,112.203125,318.0,1
15,112.203125,318.25,1
15,112.203125,318.25,1
15,112.203125,318.25,1
15,112.203125,318.25,1
15,112.203125,318.5,1
15,112.203125,318.75,1
15,112.203125,319.0,1
15,112.203125,319.0,1
15,112.203125,319.25,1
15,112.203125,319.25,1
15,112.203125,319.5,1
15,112.21875,317.5,1
15,112.21875,317.5,1
15,112.21875,318.0,1
15,112.21875,318.25,1
15,112.21875,318.25,1
15,112.21875,318.25,1
15,112.21875,318.25,1
15,112.21875,318.25,1
15,112.21875,318.25,1
15,112.21875,318.25,1
15,112.21875,318.5,1
15,112.21875,318.5,1
15,112.21875,318.5,1
15,112.21875,318.5,1
15,112.21875,318.5,1
15,112.234375,317.5,1
15,112.234375,318.25,1
15,112.234375,318.25,1
15,112.234375,318.5,1
15,112.234375,318.75,1
15,112.25,317.5,1
15,112.25,317.5,1
15,112.25,317.75,1
15,112.25,317.75,1
15,112.25,318.0,1
15,112.25,318.25,1
15,112.25,318.25,1
15,112.25,318.25,1
15,112.25,318.5,1
15,112.265625,317.5,1
15,112.265625,317.5,1
15,112.265625,317.75,1
15,112.265625,317.75,1
15,112.265625,317.75,1
15,112.265625,317.75,1
15,112.265625,318.0,1
15,112.265625,318.0,1
15,112.265625,318.0,1
15,112.265625,318.25,1
15,112.265625,318.25,1
15,112.265625,318.25,1
15,112.265625,318.25,1
15,112.265625,318.25,1
15,112.265625,318.25,1
15,112.265625,318.5,1
15,112.265625,318.5,1
15,112.265625,318.75,1
15,112.265625,318.75,1
15,112.265625,319.25,1
15,112.28125,317.25,1
15,112.28125,317.25,1
15,112.28125,317.5,1
15,112.28125,317.5,1
15,112.28125,317.75,1
15,112.28125,318.0,1
15,112.28125,318.25,1
15,112.28125,318.25,1
15,112.28125,318.25,1
15,112.28125,318.5,1
15,112.296875,318.0,1
15,112.296875,318.5,1
15,112.296875,318.5,1
15,112.296875,319.0,1
15,112.296875,319.25,1
15,112.296875,319.25,1
15,112.3125,317.25,1
15,112.3125,317.5,1
15,112.3125,317.5,1
15,112.3125,317.75,1
15,112.3125,318.0,1
15,112.3125,318.0,1
15,112.3125,318.0,1
15,112.3125,318.0,1
15,112.3125,318.25,1
15,112.3125,318.25,1
15,112.3125,318.5,1
15,112.3125,318.75,1
15,112.3125,319.25,1
15,112.3125,319.25,1
15,112.328125,317.5,1
15,112.328125,317.5,1
15,112.328125,317.5,1
15,112.328125,317.5,1
15,112.328125,317.5,1
15,112.328125,318.0,1
15,112.328125,318.0,1
15,112.328125,318.5,1
15,112.34375,317.5,1
15,112.34375,317.5,1
15,112.34375,317.5,1
15,112.34375,317.5,1
15,112.34375,317.5,1
15,112.34375,317.5,1
15,112.34375,317.5,1
15,112.34375,317.75,1
15,112.34375,317.75,1
15,112.34375,317.75,1
15,112.34375,318.25,1
15,112.34375,318.25,1
15,112.34375,318.25,1
15,112.359375,317.5,1
15,112.359375,317.5,1
15,112.359375,318.0,1
15,112.359375,318.25,1
15,112.359375,318.25,1
15,112.359375,318.5,1
15,112.375,317.5,1
15,112.375,317.5,1
15,112.375,317.75,1
15,112.375,317.75,1
15,112.375,318.0,1
15,112.375,318.25,1
15,112.375,318.25,1
15,112.375,318.25,1
15,112.375,318.25,1
15,112.375,318.25,1
15,112.375,318.25,1
15,112.375,318.25,1
15,112.375,318.5,1
15,112.375,318.5,1
15,112.390625,316.75,1
15,112.390625,317.25,1
15,112.390625,317.5,1
15,112.390625,317.5,1
15,112.390625,318.0,1
15,112.390625,318.0,1
15,112.390625,318.0,1
15,112.390625,318.25,1
15,112.390625,318.25,1
15,112.40625,315.5,1
15,112.40625,317.25,1
15,112.40625,317.5,1
15,112.40625,317.5,1
15,112.40625,317.5,1
15,112.40625,317.75,1
15,112.40625,317.75,1
15,112.40625,317.75,1
15,112.40625,318.0,1
15,112.40625,318.25,1
15,112.40625,318.25,1
15,112.40625,318.25,1
15,112.40625,318.25,1
15,112.40625,318.5,1
15,112.40625,318.5,1
15,112.421875,316.75,1
15,112.421875,316.75,1
15,112.421875,317.5,1
15,112.421875,317.5,1
15,112.421875,317.5,1
15,112.421875,317.5,1
15,112.421875,317.5,1
15,112.421875,317.5,1
15,112.421875,317.5,1
15,112.421875,317.75,1
15,112.421875,318.0,1
15,112.421875,318.0,1
15,112.421875,318.25,1
15,112.421875,318.25,1
15,112.421875,318.25,1
15,112.421875,318.5,1
15,112.421875,318.75,1
15,112.4375,317.75,1
15,112.4375,317.75,1
15,112.4375,317.75,1
15,112.4375,318.0,1
15,112.4375,318.0,1
15,112.4375,318.25,1
15,112.4375,318.25,1
15,112.4375,318.25,1
15,112.453125,314.5,1
15,112.453125,316.75,1
15,112.453125,316.75,1
15,112.453125,317.5,1
15,112.453125,317.5,1
15,112.453125,317.5,1
15,112.453125,317.5,1
15,112.453125,317.5,1
15,112.453125,318.0,1
15,112.453125,318.0,1
15,112.453125,318.0,1
15,112.453125,318.25,1
15,112.453125,318.25,1
15,112.453125,318.25,1
15,112.453125,318.25,1
15,112.46875,316.0,1
15,112.46875,317.25,1
15,112.46875,317.5,1
15,112.46875,317.5,1
15,112.46875,318.0,1
15,112.46875,318.25,1
15,112.46875,318.5,1
15,112.484375,314.0,1
15,112.484375,316.75,1
15,112.484375,317.0,1
15,112.484375,317.5,1
15,112.484375,318.0,1
15,112.484375,318.0,1
15,112.484375,318.25,1
15,112.484375,318.25,1
15,112.5,316.0,1
15,112.5,317.5,1
15,112.5,317.75,1
15,112.5,318.0,1
15,112.5,318.0,1
15,112.5,318.25,1
15,112.5,318.5,1
15,112.515625,313.75,1
15,112.515625,314.75,1
15,112.515625,316.5,1
15,112.515625,317.75,1
15,112.515625,318.0,1
15,112.515625,318.0,1
15,112.515625,318.25,1
15,112.515625,318.25,1
15,112.515625,318.25,1
15,112.53125,314.0,1
15,112.53125,315.5,1
15,112.53125,317.25,1
15,112.53125,317.25,1
15,112.53125,317.5,1
15,112.53125,317.5,1
15,112.53125,317.5,1
15,112.53125,318.0,1
15,112.53125,318.0,1
15,112.53125,318.0,1
15,112.53125,318.0,1
15,112.53125,318.0,1
15,112.53125,318.25,1
15,112.53125,318.25,1
15,112.546875,313.75,1
15,112.546875,313.75,1
15,112.546875,317.5,1
15,112.546875,317.5,1
15,112.546875,317.5,1
15,112.546875,317.75,1
15,112.546875,317.75,1
15,112.546875,318.0,1
15,112.546875,318.25,1
15,112.546875,318.25,1
15,112.546875,318.5,1
15,112.5625,313.75,1
15,112.5625,314.0,1
15,112.5625,314.0,1
15,112.5625,314.25,1
15,112.5625,314.25,1
15,112.5625,317.25,1
15,112.5625,317.5,1
15,112.5625,317.5,1
15,112.5625,317.5,1
15,112.5625,317.5,1
15,112.5625,317.75,1
15,112.5625,318.25,1
15,112.578125,313.75,1
15,112.578125,314.0,1
15,112.578125,314.25,1
15,112.578125,316.0,1
15,112.578125,316.5,1
15,112.578125,316.75,1
15,112.578125,317.5,1
15,112.578125,317.5,1
15,112.578125,318.0,1
15,112.578125,318.25,1
15,112.578125,318.25,1
15,112.578125,318.25,1
15,112.578125,318.25,1
15,112.578125,318.5,1
15,112.59375,314.25,1
15,112.59375,314.25,1
15,112.59375,315.5,1
15,112.59375,317.0,1
15,112.59375,317.0,1
15,112.59375,317.5,1
15,112.59375,317.5,1
15,112.59375,317.5,1
15,112.59375,317.5,1
15,112.59375,317.5,1
15,112.59375,317.75,1
15,112.59375,318.0,1
15,112.609375,313.75,1
15,112.609375,314.0,1
15,112.609375,314.25,1
15,112.609375,314.75,1
15,112.609375,316.75,1
15,112.609375,317.25,1
15,112.609375,317.5,1
15,112.609375,317.75,1
15,112.609375,317.75,1
15,112.609375,317.75,1
15,112.609375,318.0,1
15,112.609375,318.25,1
15,112.609375,318.25,1
15,112.609375,318.25,1
15,112.625,313.75,1
15,112.625,314.0,1
15,112.625,314.75,1
15,112.625,315.0,1
15,112.625,317.5,1
15,112.625,317.5,1
15,112.625,318.25,1
15,112.640625,313.75,1
15,112.640625,313.75,1
15,112.640625,313.75,1
15,112.640625,314.0,1
15,112.640625,314.0,1
15,112.640625,314.75,1
15,112.640625,316.5,1
15,112.640625,317.5,1
15,112.640625,317.5,1
15,112.640625,317.75,1
15,112.640625,318.0,1
15,112.640625,318.0,1
15,112.65625,314.0,1
15,112.65625,314.0,1
15,112.65625,315.5,1
15,112.65625,315.75,1
15,112.65625,316.0,1
15,112.65625,316.75,1
15,112.65625,317.75,1
15,112.65625,318.25,1
15,112.671875,313.75,1
15,112.671875,313.75,1
15,112.671875,314.0,1
15,112.671875,314.25,1
15,112.671875,317.5,1
15,112.671875,317.5,1
15,112.671875,317.5,1
15,112.671875,317.75,1
15,112.671875,317.75,1
15,112.671875,317.75,1
15,112.671875,318.0,1
15,112.6875,314.0,1
15,112.6875,314.25,1
15,112.6875,317.5,1
15,112.6875,317.5,1
15,112.6875,317.5,1
15,112.6875,317.5,1
15,112.6875,317.5,1
15,112.6875,317.75,1
15,112.703125,313.75,1
15,112.703125,313.75,1
15,112.703125,313.75,1
15,112.703125,314.0,1
15,112.703125,314.0,1
15,112.703125,314.0,1
15,112.703125,314.25,1
15,112.703125,314.25,1
15,112.703125,314.25,1
15,112.703125,314.75,1
15,112.703125,314.75,1
15,112.703125,314.75,1
15,112.703125,315.0,1
15,112.703125,317.25,1
15,112.703125,317.75,1
15,112.703125,318.0,1
15,112.71875,314.0,1
15,112.71875,314.0,1
15,112.71875,314.25,1
15,112.71875,314.25,1
15,112.71875,314.75,1
15,112.71875,315.0,1
15,112.71875,316.75,1
15,112.71875,317.5,1
15,112.734375,313.75,1
15,112.734375,313.75,1
15,112.734375,314.25,1
15,112.734375,314.25,1
15,112.734375,316.0,1
15,112.734375,317.5,1
15,112.75,313.75,1
15,112.75,314.25,1
15,112.75,316.0,1
15,112.75,317.0,1
15,112.75,317.25,1
15,112.75,317.5,1
15,112.75,317.75,1
15,112.75,317.75,1
15,112.75,318.0,1
15,112.765625,313.75,1
15,112.765625,314.0,1
15,112.765625,314.25,1
15,112.765625,314.25,1
15,112.765625,314.5,1
15,112.765625,315.75,1
15,112.765625,317.0,1
15,112.765625,317.0,1
15,112.765625,317.25,1
15,112.765625,317.75,1
15,112.765625,318.0,1
15,112.78125,314.0,1
15,112.78125,314.25,1
15,112.78125,314.25,1
15,112.78125,314.5,1
15,112.796875,314.0,1
15,112.796875,314.0,1
15,112.796875,314.0,1
15,112.796875,314.0,1
15,112.796875,316.5,1
15,112.796875,317.5,1
15,112.8125,313.75,1
15,112.8125,313.75,1
15,112.8125,313.75,1
15,112.8125,314.0,1
15,112.8125,314.0,1
15,112.8125,314.25,1
15,112.8125,314.25,1
15,112.8125,314.25,1
15,112.8125,316.5,1
15,112.8125,317.5,1
15,112.8125,317.5,1
15,112.8125,317.75,1
15,112.8125,318.0,1
15,112.828125,313.75,1
15,112.828125,314.0,1
15,112.828125,314.0,1
15,112.828125,314.0,1
15,112.828125,315.75,1
15,112.828125,317.75,1
15,112.828125,317.75,1
15,112.84375,313.75,1
15,112.84375,314.0,1
15,112.84375,314.0,1
15,112.84375,314.0,1
15,112.84375,314.0,1
15,112.84375,314.0,1
15,112.84375,314.0,1
15,112.84375,314.25,1
15,112.84375,316.25,1
15,112.84375,317.0,1
15,112.84375,317.25,1
15,112.859375,313.75,1
15,112.859375,314.0,1
15,112.859375,314.0,1
15,112.859375,314.0,1
15,112.859375,314.0,1
15,112.859375,314.25,1
15,112.859375,314.25,1
15,112.859375,315.0,1
15,112.859375,316.75,1
15,112.859375,317.5,1
15,112.875,314.0,1
15,112.875,314.0,1
15,112.875,314.25,1
15,112.875,314.5,1
15,112.875,315.5,1
15,112.875,317.25,1
15,112.875,317.5,1
15,112.875,317.5,1
15,112.875,317.5,1
15,112.875,317.75,1
15,112.890625,313.75,1
15,112.890625,314.25,1
15,112.890625,316.25,1
15,112.890625,317.25,1
15,112.890625,317.25,1
15,112.890625,317.5,1
15,112.890625,317.5,1
15,112.890625,317.75,1
15,112.90625,313.75,1
15,112.90625,313.75,1
15,112.90625,313.75,1
15,112.90625,314.0,1
15,112.90625,314.0,1
15,112.90625,314.0,1
15,112.90625,317.0,1
15,112.90625,317.25,1
15,112.921875,313.75,1
15,112.921875,314.5,1
15,112.921875,316.25,1
15,112.921875,317.5,1
15,112.9375,313.75,1
15,112.9375,313.75,1
15,112.9375,314.0,1
15,112.9375,314.0,1
15,112.9375,314.25,1
15,112.9375,316.5,1
15,112.9375,317.25,1
15,112.9375,317.25,1
15,112.9375,317.5,1
15,112.9375,317.5,1
15,112.9375,317.5,1
15,112.953125,313.75,1
15,112.953125,313.75,1
15,112.953125,313.75,1
15,112.953125,313.75,1
15,112.953125,313.75,1
15,112.953125,314.0,1
15,112.953125,314.25,1
15,112.953125,314.25,1
15,112.953125,315.25,1
15,112.953125,317.25,1
15,112.953125,317.5,1
15,112.953125,317.5,1
15,112.96875,313.75,1
15,112.96875,313.75,1
15,112.96875,314.0,1
15,112.96875,314.0,1
15,112.96875,314.0,1
15,112.96875,314.0,1
15,112.96875,314.0,1
15,112.96875,314.0,1
15,112.96875,314.25,1
15,112.96875,315.0,1
15,112.96875,315.25,1
15,112.96875,317.25,1
15,112.96875,317.5,1
15,112.96875,317.5,1
15,112.984375,313.75,1
15,112.984375,314.0,1
15,112.984375,314.0,1
15,112.984375,314.25,1
15,112.984375,316.0,1
15,112.984375,317.5,1
15,112.984375,317.5,1
15,113.0,313.5,1
15,113.0,313.75,1
15,113.0,313.75,1
15,113.0,314.0,1
15,113.0,314.0,1
15,113.0,316.75,1
15,113.0,317.5,1
15,113.015625,313.75,1
15,113.015625,313.75,1
15,113.015625,313.75,1
15,113.015625,314.0,1
15,113.015625,314.75,1
15,113.03125,313.5,1
15,113.03125,313.5,1
